ID,Account Number,Account Name,Longitude,Latitude,Accessibility,Hours,Street Address,City,State,Zip Code,Languages,Current Account Balance
123,56c66be5a73e492741506fa5,MCI Center 2,-77.0216171,38.8983998,False,"['24 hours a day, 7 days a week']",601 F Street NW,Washington,DC,20004,"['Hindustani', 'English']",751555
124,56c66be5a73e492741506fa6,MCI Center 3,-77.0216171,38.8983998,False,"['24 hours a day, 7 days a week']",601 F Street NW,Washington,DC,20004,"['Korean', 'English']",485286
125,56c66be5a73e492741506fa7,MCI Center 4,-77.0216171,38.8983998,False,[''],601 F Street NW,Washington,DC,20004,"['French', 'Spanish', 'Chinese', 'Hindustani', 'English']",944170
126,56c66be5a73e492741506fa8,MCI Center 5,-77.0216171,38.8983998,False,"['24 hours a day, 7 days a week']",601 F Street NW,Washington,DC,20004,"['Portuguese', 'Chinese', 'French', 'Hindustani', 'Spanish', 'English']",529192
127,56c66be5a73e492741506fa9,Tysons Corner 1,-77.2272485,38.92231049999999,False,"['24 hours a day, 7 days a week']",8201 Greensboro Drive,McLean,VA,22102,"['French', 'Spanish', 'Chinese', 'Portuguese', 'Hindustani', 'English']",241997
128,56c66be5a73e492741506faa,WMATA - Bethesda 1,-77.09512099999999,38.984367,True,"['24 hours a day, 7 days a week']",7450 Wisconsin Avenue,Bethesda,MD,20814,['English'],127426
129,56c66be5a73e492741506fab,Mount Vernon Triangle/City Vista 1,-77.0187698,38.9034306,False,"['24 hours a day, 7 days a week']","1075 5th Street, NW",Washington,DC,20001,"['Spanish', 'Korean', 'French', 'Portuguese', 'Chinese', 'Hindustani', 'English']",739123
130,56c66be5a73e492741506fac,National Gallery of Art 1,-77.0208743,38.8920618,True,"['24 hours a day, 7 days a week']","600 Constitution Avenue, NW",Washington,DC,20004,"['Korean', 'Chinese', 'Spanish', 'English']",821198
131,56c66be5a73e492741506fae,Wisconsin Avenue 1,-77.093595,38.9854212,False,"['24 hours a day, 7 days a week']",7501 Wisconsin Avenue,Bethesda,MD,20814,"['Chinese', 'Korean', 'Portuguese', 'Hindustani', 'French', 'Spanish', 'English']",519175
132,56c66be5a73e492741506fad,WMATA Headquarters 1,-77.01942,38.897842,True,"['24 hours a day, 7 days a week']","600 5th Street, NW",Washington,DC,20001,"['Portuguese', 'Korean', 'Spanish', 'French', 'English']",70751
133,56c66be5a73e492741506faf,Wisconsin Avenue Headquarters 3,-77.093595,38.9854212,True,"['24 hours a day, 7 days a week']",7501 Wisconsin Avenue,Bethesda,MD,20814,"['Chinese', 'French', 'Spanish', 'Hindustani', 'English']",264799
134,56c66be5a73e492741506fb1,WMATA - Judiciary Square 1,-77.01759469999999,38.8969442,False,"['24 hours a day, 7 days a week']","450 F Street, NW",Washington,DC,20001,"['Chinese', 'Portuguese', 'Hindustani', 'English']",3918
135,56c66be5a73e492741506fb0,WMATA - L'Enfant Plaza 1,-77.02090199999999,38.885987,False,"['24 hours a day, 7 days a week']","600 Maryland Avenue, SW",Washington,DC,20024,"['Chinese', 'Spanish', 'English']",807536
136,56c66be5a73e492741506fb3,National Airport 11,-77.04248179999999,38.8523336,False,"['24 hours a day, 7 days a week']",2401 Smith Boulevard,Arlington,VA,22202,"['Korean', 'Spanish', 'Portuguese', 'English']",671484
137,56c66be5a73e492741506fb2,National Airport 10,-77.04248179999999,38.8523336,True,"['24 hours a day, 7 days a week']",2401 Smith Boulevard,Arlington,VA,22202,"['Korean', 'Portuguese', 'Chinese', 'Hindustani', 'French', 'English']",317123
138,56c66be5a73e492741506fb4,National Airport 12,-77.04248179999999,38.8523336,False,"['24 hours a day, 7 days a week']",2401 Smith Boulevard,Arlington,VA,22202,['English'],108268
139,56c66be5a73e492741506fb5,National Airport 13,-77.04248179999999,38.8523336,True,"['24 hours a day, 7 days a week']",2401 Smith Boulevard,Arlington,VA,22202,"['Korean', 'Chinese', 'Hindustani', 'Portuguese', 'English']",383700
140,56c66be5a73e492741506fb6,National Airport 3,-77.04248179999999,38.8523336,True,"['24 hours a day, 7 days a week']",2401 Smith Boulevard,Arlington,VA,22202,['English'],33364
141,56c66be5a73e492741506fb8,National Airport 7,-77.04248179999999,38.8523336,True,"['24 hours a day, 7 days a week']",2401 Smith Boulevard,Arlington,VA,22202,"['Spanish', 'French', 'Chinese', 'English']",33758
142,56c66be5a73e492741506fb7,National Airport 6,-77.04248179999999,38.8523336,True,"['24 hours a day, 7 days a week']",2401 Smith Boulevard,Arlington,VA,22202,"['Korean', 'English']",402217
143,56c66be5a73e492741506fb9,National Airport 8,-77.04248179999999,38.8523336,False,"['24 hours a day, 7 days a week']",2401 Smith Boulevard,Arlington,VA,22202,['English'],174158
144,56c66be5a73e492741506fba,National Airport 9,-77.04248179999999,38.8523336,True,"['24 hours a day, 7 days a week']",2401 Smith Boulevard,Arlington,VA,22202,"['French', 'Spanish', 'Chinese', 'Korean', 'Hindustani', 'English']",250837
145,56c66be5a73e492741506fbb,Reagan National Airport 1,-77.04248179999999,38.8523336,True,"['24 hours a day, 7 days a week']",2401 Smith Boulevard,Arlington,VA,22202,"['Portuguese', 'Hindustani', 'Spanish', 'French', 'Korean', 'English']",515534
146,56c66be5a73e492741506fbd,Potomac Yards 1,-77.0504626,38.8365716,False,"['24 hours a day, 7 days a week']",3671 Jefferson Davis Highway,Alexandria,VA,22305,"['Chinese', 'Korean', 'Hindustani', 'French', 'Portuguese', 'English']",222561
147,56c66be5a73e492741506fbc,Reagan National Airport 2,-77.04248179999999,38.8523336,True,"['24 hours a day, 7 days a week']",2401 Smith Boulevard,Arlington,VA,22202,"['Spanish', 'French', 'Chinese', 'English']",761503
148,56c66be5a73e492741506fbe,Cordell Avenue 1,-77.0969313,38.9909768,False,"['24 hours a day, 7 days a week']",4825 Cordell Avenue,Bethesda,MD,20814,"['French', 'Chinese', 'Spanish', 'English']",919838
149,56c66be5a73e492741506fbf,Cordell Avenue 2,-77.0969313,38.9909768,False,"['24 hours a day, 7 days a week']",4825 Cordell Avenue,Bethesda,MD,20814,"['Portuguese', 'French', 'Chinese', 'Hindustani', 'Spanish', 'Korean', 'English']",305882
150,56c66be5a73e492741506fc0,Cordell Avenue 3,-77.0969313,38.9909768,False,"['24 hours a day, 7 days a week']",4825 Cordell Avenue,Bethesda,MD,20814,"['Korean', 'Portuguese', 'Chinese', 'French', 'Spanish', 'English']",811127
151,56c66be5a73e492741506fc2,Fox Hill/Bethesda 1,-77.1536083,38.991694,False,"['24 hours a day, 7 days a week']",8300 Burdette Road,Bethesda,MD,20817,"['Chinese', 'Spanish', 'Portuguese', 'English']",17198
152,56c66be5a73e492741506fc1,"First &amp; H Street, NW",-77.0115173,38.9007143,False,"['24 hours a day, 7 days a week']",85 H Street NW,Washington,DC,20001,"['Spanish', 'Chinese', 'Portuguese', 'Korean', 'French', 'English']",651013
153,56c66be5a73e492741506fc3,Amtrak - Union Station 1,-77.0059863,38.8975061,False,"['24 hours a day, 7 days a week']",50 Massachusetts Avenue NW,Washington,DC,20002,"['Spanish', 'Portuguese', 'Chinese', 'Korean', 'French', 'Hindustani', 'English']",685097
154,56c66be5a73e492741506fc4,Amtrak - Union Station 2,-77.0059863,38.8975061,False,"['24 hours a day, 7 days a week']",50 Massachusetts Avenue NW,Washington,DC,20002,"['Spanish', 'English']",983202
155,56c66be5a73e492741506fc5,Children's Hospital Center 1,-77.0146728,38.9271809,True,"['24 hours a day, 7 days a week']","111 Michigan Avenue, NW",Washington,DC,20010,"['Korean', 'Hindustani', 'Portuguese', 'French', 'Chinese', 'Spanish', 'English']",435468
156,56c66be5a73e492741506fc7,Merrifield 2,-77.2301317,38.8664503,True,"['24 hours a day, 7 days a week']",3046 Gatehouse Plaza,Falls Church,VA,22042,"['Spanish', 'French', 'Hindustani', 'Chinese', 'English']",581804
157,56c66be5a73e492741506fc6,Merrifield 1,-77.2301317,38.8664503,False,"['24 hours a day, 7 days a week']",3046 Gatehouse Plaza,Falls Church,VA,22042,"['French', 'Chinese', 'Hindustani', 'English']",938907
158,56c66be5a73e492741506fc8,Annandale 1,-77.1889159,38.8297662,True,"['24 hours a day, 7 days a week']",7030 Little River Turnpike,Annandale,VA,22003,"['Spanish', 'Chinese', 'Portuguese', 'English']",538485
159,56c66be5a73e492741506fc9,Annandale 2,-77.1889159,38.8297662,False,"['24 hours a day, 7 days a week']",7030 Little River Turnpike,Annandale,VA,22003,"['Portuguese', 'French', 'English']",948157
160,56c66be5a73e492741506fca,WMATA - Union Station 1,-77.0068546,38.8981873,False,"['24 hours a day, 7 days a week']","701 1st Street, NE",Washington,DC,20002,"['Portuguese', 'French', 'Chinese', 'Hindustani', 'Spanish', 'Korean', 'English']",529111
161,56c66be5a73e492741506fcc,Chevy Chase Lake 1,-77.0763425,38.9943328,False,"['24 hours a day, 7 days a week']",8401 Connecticut Avenue,Chevy Chase,MD,20815,"['Korean', 'Chinese', 'French', 'Portuguese', 'Spanish', 'Hindustani', 'English']",111784
162,56c66be5a73e492741506fcb,WMATA - Capitol South 1,-77.0061551,38.88517179999999,False,"['24 hours a day, 7 days a week']","355 First Street, SE",Washington,DC,20003,"['French', 'Portuguese', 'English']",787919
163,56c66be5a73e492741506fcd,Watergate @ Landmark 1,-77.14197949999999,38.8090259,False,"['24 hours a day, 7 days a week']",211 Yoakum Parkway,Alexandria,VA,22304,"['Chinese', 'Spanish', 'Hindustani', 'English']",794876
164,56c66be5a73e492741506fce,Chevy Chase Supermarket 1,-77.0759868,38.9957941,False,"['Sun 9 AM - 5 PM', 'Mon 9 AM - 8 PM', 'Tue 9 AM - 8 PM', 'Wed 9 AM - 8 PM', 'Thu 9 AM - 8 PM', 'Fri 9 AM - 8 PM', 'Sat 9 AM - 7 PM']",8531 Connecticut Avenue,Chevy Chase,MD,20815,"['Portuguese', 'English']",12435
165,56c66be5a73e492741506fcf,Capitol Hill 1,-77.0008256,38.8868701,True,"['24 hours a day, 7 days a week']","336 Pennsylvania Avenue, SE",Washington,DC,20003,"['Korean', 'English']",553243
166,56c66be5a73e492741506fd1,Federal Gateway Plaza 2,-77.0040154,38.8770883,True,"['24 hours a day, 7 days a week']","1100 New Jersey Avenue, SE",Washington,DC,20003,"['Portuguese', 'French', 'English']",628375
167,56c66be5a73e492741506fd0,Federal Gateway Plaza 1,-77.0040154,38.8770883,False,"['24 hours a day, 7 days a week']","1100 New Jersey Avenue, SE",Washington,DC,20003,['English'],822653
168,56c66be5a73e492741506fd2,WMATA - Eastern Market 1,-76.995835,38.884243,False,"['24 hours a day, 7 days a week']","701 Pennsylvania Avenue, SE",Washington,DC,20003,"['Spanish', 'English']",618588
169,56c66be5a73e492741506fd3,Bradlick Shopping Center 1,-77.1847098,38.7797446,False,"['24 hours a day, 7 days a week']",7000 Bradlick Shopping Center,Annandale,VA,22003,"['Chinese', 'Portuguese', 'English']",10459
170,56c66be5a73e492741506fd4,Bradlick Shopping Center 2,-77.1847098,38.7797446,True,"['24 hours a day, 7 days a week']",7000 Bradlick Shopping Center,Annandale,VA,22003,"['French', 'Portuguese', 'Korean', 'Hindustani', 'Spanish', 'Chinese', 'English']",49226
171,56c66be5a73e492741506fd6,Barrack's Row 2,-76.99524079999999,38.8835778,False,"['24 hours a day, 7 days a week']",401 8th Street SE,Washington,DC,20003,['English'],15771
172,56c66be5a73e492741506fd5,Barrack's Row 1,-76.99524079999999,38.8835778,False,"['24 hours a day, 7 days a week']",401 8th Street SE,Washington,DC,20003,"['Korean', 'Spanish', 'Portuguese', 'Hindustani', 'French', 'Chinese', 'English']",852877
173,56c66be5a73e492741506fd7,WMATA - King Street 1,-77.06150679999999,38.8061673,True,"['24 hours a day, 7 days a week']",1900 King Street,Alexandria,VA,22301,['English'],699787
174,56c66be5a73e492741506fd8,Vienna 1,-77.26190199999999,38.904818,False,"['24 hours a day, 7 days a week']",246 Maple Avenue,Vienna,VA,22180,['English'],85239
175,56c66be5a73e492741506fd9,Vienna 2,-77.26190199999999,38.904818,True,"['24 hours a day, 7 days a week']",246 Maple Avenue,Vienna,VA,22180,"['Hindustani', 'Korean', 'French', 'Spanish', 'Portuguese', 'English']",146578
176,56c66be5a73e492741506fda,WMATA - Fort Totten 1,-76.999462,38.952534,False,"['24 hours a day, 7 days a week']","550 Galloway Street, NE",Washington,DC,20011,['English'],784824
177,56c66be5a73e492741506fdb,Carlyle Place 1,-77.064458,38.804034,True,"['24 hours a day, 7 days a week']",2051 Jamieson Avenue,Alexandria,VA,22314,"['Portuguese', 'Hindustani', 'Spanish', 'Chinese', 'Korean', 'English']",44946
178,56c66be5a73e492741506fdc,WMATA - Vienna 1,-77.264893,38.874981,False,"['24 hours a day, 7 days a week']",2900 Nutley Street,Fairfax,VA,22031,"['French', 'Chinese', 'Portuguese', 'Hindustani', 'Spanish', 'Korean', 'English']",223602
179,56c66be5a73e492741506fdd,Montgomery College-Takoma Park 1,-77.0211983,38.9834649,True,"['24 hours a day, 7 days a week']",7600 Takoma Avenue,Takoma Park,MD,20912,['English'],592649
180,56c66be5a73e492741506fde,WMATA - Huntington 1,-77.07440849999999,38.7946065,True,"['24 hours a day, 7 days a week']",2701 Huntington Avenue,Alexandria,VA,22303,"['Spanish', 'Korean', 'Chinese', 'English']",997579
181,56c66be5a73e492741506fdf,Pan Am 1,-77.2623614,38.8703504,True,"['24 hours a day, 7 days a week']",3095 Nutley Street,Fairfax,VA,22031,"['Korean', 'Hindustani', 'English']",584757
182,56c66be5a73e492741506fe0,Pan Am 2,-77.2623614,38.8703504,False,"['24 hours a day, 7 days a week']",3095 Nutley Street,Fairfax,VA,22031,"['Hindustani', 'English']",157257
183,56c66be5a73e492741506fe1,Riggs Road 1,-76.9642504,38.9358531,True,"['24 hours a day, 7 days a week']",5823 Eastern Avenue,Chillum,MD,20782,"['French', 'Chinese', 'Korean', 'Spanish', 'Hindustani', 'Portuguese', 'English']",605647
184,56c66be5a73e492741506fe2,Riggs Road 2,-76.9642504,38.9358531,False,"['24 hours a day, 7 days a week']",5823 Eastern Avenue,Chillum,MD,20782,"['Korean', 'Portuguese', 'French', 'Hindustani', 'Spanish', 'English']",477273
185,56c66be5a73e492741506fe3,WMATA - Silver Spring 1,-77.0322949,38.9936282,False,"['24 hours a day, 7 days a week']",8400 Colesville Road,Silver Spring,MD,20910,"['Hindustani', 'Chinese', 'Spanish', 'Portuguese', 'English']",226144
186,56c66be5a73e492741506fe5,Silver Spring 1,-77.0263252,38.9932522,False,"['24 hours a day, 7 days a week']",8315 Georgia Avenue,Silver Spring,MD,20910,"['Chinese', 'Portuguese', 'Spanish', 'English']",390373
187,56c66be5a73e492741506fe4,The Grays on Pennsylvania 1,-76.9724318,38.8740115,False,"['24 hours a day, 7 days a week']","2323 Pennsylvania Avenue, SE",Washington,DC,20003,['English'],251827
188,56c66be5a73e492741506fe6,Silver Spring 2,-77.0263252,38.9932522,True,"['24 hours a day, 7 days a week']",8315 Georgia Avenue,Silver Spring,MD,20910,"['Portuguese', 'Chinese', 'Spanish', 'French', 'Hindustani', 'English']",322865
189,56c66be5a73e492741506fe7,Silver Spring 3,-77.0263252,38.9932522,False,"['24 hours a day, 7 days a week']",8315 Georgia Avenue,Silver Spring,MD,20910,"['Chinese', 'French', 'Korean', 'Portuguese', 'Hindustani', 'English']",716507
190,56c66be5a73e492741506fe8,Silver Spring 4,-77.0263252,38.9932522,False,"['24 hours a day, 7 days a week']",8315 Georgia Avenue,Silver Spring,MD,20910,"['Korean', 'Portuguese', 'English']",834516
191,56c66be5a73e492741506fea,8676 Georgia Avenue 1,-77.02986279999999,38.9971571,False,"['24 hours a day, 7 days a week']",8676 Georgia Avenue,Silver Spring,MD,20910,"['Chinese', 'Portuguese', 'English']",267694
192,56c66be5a73e492741506fe9,Suburban Hospital Center 1,-77.1331784,39.0245951,False,"['24 hours a day, 7 days a week']",6420 Rockledge Drive,Bethesda,MD,20817,['English'],456193
193,56c66be5a73e492741506feb,8676 Georgia Avenue 2,-77.02986279999999,38.9971571,False,"['24 hours a day, 7 days a week']",8676 Georgia Avenue,Silver Spring,MD,20910,"['Korean', 'English']",920631
194,56c66be5a73e492741506fec,8676 Georgia Avenue 3,-77.02986279999999,38.9971571,False,"['24 hours a day, 7 days a week']",8676 Georgia Avenue,Silver Spring,MD,20910,"['Korean', 'Portuguese', 'Hindustani', 'Chinese', 'English']",485652
195,56c66be5a73e492741506fed,Fair City Mall 1,-77.2722943,38.8442577,False,"['24 hours a day, 7 days a week']",3941 Pickett Road,Fairfax,VA,22031,"['French', 'Hindustani', 'Chinese', 'Portuguese', 'English']",548711
196,56c66be5a73e492741506fee,Fair City Mall 2,-77.2722943,38.8442577,True,"['24 hours a day, 7 days a week']",3941 Pickett Road,Fairfax,VA,22031,['English'],564977
197,56c66be5a73e492741506fef,Montgomery Mall 7,-77.1459998,39.0241378,True,"['Sun 11 AM - 7 PM', 'Mon 10 AM - 9:30 PM', 'Tue 10 AM - 9:30 PM', 'Wed 10 AM - 9:30 PM', 'Thu 10 AM - 9:30 PM', 'Fri 10 AM - 9:30 PM', 'Sat 10 AM - 9:30 PM']",7101 Democracy Boulevard,Bethesda,MD,20817,"['Chinese', 'Korean', 'Hindustani', 'English']",134482
198,56c66be5a73e492741506ff0,118 King Street 1,-77.0411161,38.8041116,True,"['24 hours a day, 7 days a week']",118 King Street,Alexandria,VA,22314,['English'],123809
199,56c66be5a73e492741506ff1,Georgetown Square 1,-77.12731459999999,39.0252174,True,"['24 hours a day, 7 days a week']",10400 Old Georgetown Road,Bethesda,MD,20814,"['French', 'Hindustani', 'Chinese', 'Portuguese', 'English']",377169
200,56c66be5a73e492741506ff2,Old Towne 1,-77.047769,38.8000264,False,"['24 hours a day, 7 days a week']",500 South Washington Street,Alexandria,VA,22314,"['Spanish', 'Chinese', 'Korean', 'Portuguese', 'French', 'English']",498196
201,56c66be5a73e492741506ff4,Franconia 1,-77.134322,38.7840091,True,"['24 hours a day, 7 days a week']",5515 Franconia Road,Alexandria,VA,22310,"['Spanish', 'French', 'Portuguese', 'English']",812697
202,56c66be5a73e492741506ff3,Old Towne 2,-77.047769,38.8000264,True,"['24 hours a day, 7 days a week']",500 South Washington Street,Alexandria,VA,22314,"['Korean', 'Spanish', 'Hindustani', 'Portuguese', 'French', 'Chinese', 'English']",458320
203,56c66be5a73e492741506ff5,Franconia 2,-77.134322,38.7840091,False,"['24 hours a day, 7 days a week']",5515 Franconia Road,Alexandria,VA,22310,"['Chinese', 'Portuguese', 'French', 'English']",604139
204,56c66be5a73e492741506ff6,Strathmore Music Center 1,-77.10287129999999,39.0317221,False,"['24 hours a day, 7 days a week']",5301 Tuckerman Lane,Rockville,MD,20852,"['Hindustani', 'Portuguese', 'Spanish', 'Korean', 'English']",648556
205,56c66be5a73e492741506ff7,Magruder House 1,-77.14787419999999,39.0269899,True,"['24 hours a day, 7 days a week']",7340 Westlake Terrace,Bethesda,MD,20817,['English'],851340
206,56c66be5a73e492741506ff9,Potomac 1,-77.20920389999999,39.0184222,True,"['24 hours a day, 7 days a week']",10211 River Road,Potomac,MD,20854,"['Hindustani', 'French', 'Spanish', 'English']",522287
207,56c66be5a73e492741506ff8,Magruder House 2,-77.14787419999999,39.0269899,False,"['24 hours a day, 7 days a week']",7340 Westlake Terrace,Bethesda,MD,20817,"['Korean', 'Spanish', 'Portuguese', 'French', 'Chinese', 'Hindustani', 'English']",704411
208,56c66be5a73e492741506ffa,Potomac 2,-77.20920389999999,39.0184222,True,"['24 hours a day, 7 days a week']",10211 River Road,Potomac,MD,20854,"['Korean', 'Portuguese', 'Hindustani', 'Chinese', 'French', 'English']",796747
209,56c66be5a73e492741506ffb,Potomac 3,-77.20920389999999,39.0184222,False,"['24 hours a day, 7 days a week']",10211 River Road,Potomac,MD,20854,"['Chinese', 'English']",589821
210,56c66be5a73e492741506ffc,Commerce Street 1,-77.1859315,38.7818524,True,"['24 hours a day, 7 days a week']",6949 Commerce Street,Springfield,VA,22150,"['Korean', 'Chinese', 'French', 'English']",67043
211,56c66be5a73e492741506ffe,Commerce Street 3,-77.1859315,38.7818524,True,"['24 hours a day, 7 days a week']",6949 Commerce Street,Springfield,VA,22150,"['Portuguese', 'Chinese', 'French', 'Korean', 'Spanish', 'Hindustani', 'English']",699127
212,56c66be5a73e492741506ffd,Commerce Street 2,-77.1859315,38.7818524,True,"['24 hours a day, 7 days a week']",6949 Commerce Street,Springfield,VA,22150,"['Korean', 'Hindustani', 'Spanish', 'Portuguese', 'English']",238007
213,56c66be5a73e492741507000,Kensington 2,-77.07471699999999,39.031229,True,"['24 hours a day, 7 days a week']",10707 Connecticut Avenue,Kensington,MD,20895,"['Portuguese', 'French', 'Spanish', 'Chinese', 'English']",519596
214,56c66be5a73e492741506fff,Kensington 1,-77.07471699999999,39.031229,True,"['24 hours a day, 7 days a week']",10707 Connecticut Avenue,Kensington,MD,20895,['English'],569280
215,56c66be5a73e492741507001,Kensington 3,-77.07471699999999,39.031229,False,"['24 hours a day, 7 days a week']",10707 Connecticut Avenue,Kensington,MD,20895,"['Portuguese', 'Korean', 'English']",515005
216,56c66be5a73e492741507003,Anacostia 2,-76.96759320000001,38.8585879,True,"['24 hours a day, 7 days a week']",2831 Alabama Avenue SE,Washington,DC,20020,"['Spanish', 'Chinese', 'Hindustani', 'Portuguese', 'English']",102183
217,56c66be5a73e492741507002,Anacostia 1,-76.96759320000001,38.8585879,False,"['24 hours a day, 7 days a week']",2831 Alabama Avenue SE,Washington,DC,20020,"['Korean', 'Portuguese', 'Spanish', 'English']",552204
218,56c66be5a73e492741507004,Arliss 1,-77.00186479999999,38.9996868,True,"['24 hours a day, 7 days a week']",8740 Arliss Street,Silver Spring,MD,20901,"['Spanish', 'Korean', 'Chinese', 'French', 'English']",907561
219,56c66be5a73e492741507005,Arliss 2,-77.00186479999999,38.9996868,False,"['24 hours a day, 7 days a week']",8740 Arliss Street,Silver Spring,MD,20901,"['Portuguese', 'French', 'English']",318201
220,56c66be5a73e492741507006,Hampshire Langley 1,-76.98858179999999,38.9884198,False,"['24 hours a day, 7 days a week']",1181 University Boulevard,Langley Park,MD,20783,['English'],468643
221,56c66be5a73e492741507008,Hampshire Langley 3,-76.98858179999999,38.9884198,True,"['24 hours a day, 7 days a week']",1181 University Boulevard,Langley Park,MD,20783,"['Korean', 'Hindustani', 'Chinese', 'Spanish', 'Portuguese', 'French', 'English']",750543
222,56c66be5a73e492741507009,Cabin John 1,-77.1569827,39.041066,False,"['24 hours a day, 7 days a week']",7941 Tuckerman Lane,Potomac,MD,20854,"['Hindustani', 'Chinese', 'French', 'Korean', 'Portuguese', 'Spanish', 'English']",147862
223,56c66be5a73e492741507007,Hampshire Langley 2,-76.98858179999999,38.9884198,True,"['24 hours a day, 7 days a week']",1181 University Boulevard,Langley Park,MD,20783,"['French', 'Portuguese', 'Chinese', 'Korean', 'Spanish', 'English']",854432
224,56c66be5a73e49274150700a,Cabin John 2,-77.1569827,39.041066,True,"['24 hours a day, 7 days a week']",7941 Tuckerman Lane,Potomac,MD,20854,"['Chinese', 'English']",17703
225,56c66be5a73e49274150700b,Chain Bridge Road/Oakton 1,-77.3005261,38.8816527,True,"['24 hours a day, 7 days a week']",2938 Chain Bridge Road,Oakton,VA,22124,"['Portuguese', 'Chinese', 'Korean', 'Spanish', 'Hindustani', 'English']",890789
226,56c66be5a73e49274150700d,Beacon Mall 1,-77.0822216,38.7699643,True,"['24 hours a day, 7 days a week']",6790 Richmond Highway,Alexandria,VA,22306,"['Chinese', 'Portuguese', 'Spanish', 'Korean', 'French', 'English']",589016
227,56c66be5a73e49274150700c,Chain Bridge Road/Oakton 2,-77.3005261,38.8816527,False,"['24 hours a day, 7 days a week']",2938 Chain Bridge Road,Oakton,VA,22124,['English'],555536
228,56c66be5a73e49274150700f,Beacon Mall 3,-77.0822216,38.7699643,False,"['24 hours a day, 7 days a week']",6790 Richmond Highway,Alexandria,VA,22306,['English'],596655
229,56c66be5a73e49274150700e,Beacon Mall 2,-77.0822216,38.7699643,True,"['24 hours a day, 7 days a week']",6790 Richmond Highway,Alexandria,VA,22306,"['Chinese', 'English']",21442
230,56c66be5a73e492741507010,WMATA - Franconia 1,-77.1684341,38.7663057,True,"['24 hours a day, 7 days a week']",6880 Frontier Drive,Springfield,VA,22150,"['Chinese', 'French', 'Hindustani', 'Spanish', 'English']",111993
231,56c66be5a73e492741507012,Nicholson Lane 2,-77.1039959,39.0466173,False,"['24 hours a day, 7 days a week']",5041 Nicholson Lane,Rockville,MD,20852,"['French', 'Spanish', 'Portuguese', 'Chinese', 'English']",878954
232,56c66be5a73e492741507011,Nicholson Lane 1,-77.1039959,39.0466173,False,"['24 hours a day, 7 days a week']",5041 Nicholson Lane,Rockville,MD,20852,"['Korean', 'French', 'English']",881148
233,56c66be5a73e492741507013,Prince George's Plaza 1,-76.9574736,38.9678572,True,"['24 hours a day, 7 days a week']",3500 East West Highway,Hyattsville,MD,20782,"['Hindustani', 'English']",476074
234,56c66be5a73e492741507014,Prince George's Plaza 2,-76.9574736,38.9678572,False,"['24 hours a day, 7 days a week']",3500 East West Highway,Hyattsville,MD,20782,"['Korean', 'Hindustani', 'Spanish', 'French', 'Chinese', 'Portuguese', 'English']",726898
235,56c66be5a73e492741507015,Prince George's Plaza 3,-76.9574736,38.9678572,True,"['24 hours a day, 7 days a week']",3500 East West Highway,Hyattsville,MD,20782,['English'],759718
236,56c66be5a73e492741507017,Old Georgetown 2,-77.11770500000002,39.048323,False,"['24 hours a day, 7 days a week']",11575 Old Georgetown Road,Rockville,MD,20852,"['Chinese', 'Spanish', 'English']",263270
237,56c66be5a73e492741507018,Old Georgetown 3,-77.11770500000002,39.048323,True,"['24 hours a day, 7 days a week']",11575 Old Georgetown Road,Rockville,MD,20852,"['Portuguese', 'Hindustani', 'French', 'English']",837814
238,56c66be5a73e492741507016,Old Georgetown 1,-77.11770500000002,39.048323,False,"['24 hours a day, 7 days a week']",11575 Old Georgetown Road,Rockville,MD,20852,"['Spanish', 'English']",195455
239,56c66be5a73e492741507019,Four Corners 1,-77.014313,39.0216274,True,"['24 hours a day, 7 days a week']",115 University Boulevard W,Silver Spring,MD,20901,"['Spanish', 'Portuguese', 'Chinese', 'Hindustani', 'Korean', 'French', 'English']",954910
240,56c66be5a73e49274150701a,Four Corners 2,-77.014313,39.0216274,True,"['24 hours a day, 7 days a week']",115 University Boulevard W,Silver Spring,MD,20901,"['French', 'Korean', 'Portuguese', 'Hindustani', 'Spanish', 'Chinese', 'English']",440474
241,56c66be5a73e49274150701c,Georgia Avenue 1,-77.05095759999999,39.0399013,True,"['24 hours a day, 7 days a week']",11241 Georgia Avenue,Wheaton,MD,20902,"['French', 'Portuguese', 'English']",409791
242,56c66be5a73e49274150701b,Wheaton Plaza 2,-77.0519966,39.0353262,True,"['Sun 11 AM - 7 PM', 'Mon 10 AM - 9:30 PM', 'Tue 10 AM - 9:30 PM', 'Wed 10 AM - 9:30 PM', 'Thu 10 AM - 9:30 PM', 'Fri 10 AM - 9:30 PM', 'Sat 10 AM - 9:30 PM']",11160 Viers Mill Road,Silver Spring,MD,20902,"['Korean', 'Spanish', 'English']",309627
243,56c66be5a73e49274150701d,Georgia Avenue 2,-77.05095759999999,39.0399013,False,"['24 hours a day, 7 days a week']",11241 Georgia Avenue,Wheaton,MD,20902,"['Portuguese', 'Chinese', 'English']",778989
244,56c66be5a73e49274150701e,Georgia Avenue 3,-77.05095759999999,39.0399013,True,"['24 hours a day, 7 days a week']",11241 Georgia Avenue,Wheaton,MD,20902,"['Portuguese', 'Spanish', 'French', 'Hindustani', 'Korean', 'English']",33597
